GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US530330298021,530330298021,"Block Group 1, Census Tract 298.02, King County, Washington",294,95,11,19,0,12,0,12,15,24,0,12,0,12,17,26,0,12,31,34,22,34,75,48,24,40,14,22,13,23,0,12,72,85
1500000US530330298022,530330298022,"Block Group 2, Census Tract 298.02, King County, Washington",448,116,0,12,0,12,23,34,54,89,49,44,0,12,33,38,0,12,0,12,9,15,56,73,61,67,57,54,32,37,33,36,41,46
1500000US530330298023,530330298023,"Block Group 3, Census Tract 298.02, King County, Washington",762,178,14,23,38,44,0,12,0,12,20,31,35,40,19,30,57,90,0,12,73,49,145,106,121,71,88,74,65,98,31,35,56,42
1500000US530330298024,530330298024,"Block Group 4, Census Tract 298.02, King County, Washington",348,101,22,40,0,12,0,12,0,12,0,12,0,12,0,12,46,73,15,24,0,12,79,42,28,24,85,57,30,24,43,70,0,12
1500000US530330298025,530330298025,"Block Group 5, Census Tract 298.02, King County, Washington",600,136,17,27,0,12,50,40,0,12,0,12,0,12,0,12,3,19,19,31,108,109,47,38,121,116,142,121,39,45,36,41,18,29
1500000US530330298026,530330298026,"Block Group 6, Census Tract 298.02, King County, Washington",625,140,0,12,0,12,14,23,21,27,0,12,17,28,0,12,0,12,12,20,30,35,22,34,131,112,88,72,82,88,84,58,124,78
1500000US530330299011,530330299011,"Block Group 1, Census Tract 299.01, King County, Washington",686,90,13,20,0,12,0,12,6,11,24,26,18,18,28,20,54,62,60,60,76,63,63,42,59,45,91,58,102,55,35,28,57,52
1500000US530330299012,530330299012,"Block Group 2, Census Tract 299.01, King County, Washington",384,84,12,18,13,19,0,12,13,20,0,12,12,19,0,12,12,18,0,12,18,20,88,66,49,34,80,44,11,17,76,41,0,12
1500000US530330299013,530330299013,"Block Group 3, Census Tract 299.01, King County, Washington",511,91,20,24,0,12,0,12,13,19,31,28,0,12,10,16,50,36,31,25,18,20,55,45,114,59,103,50,39,32,19,21,8,13
1500000US530330299021,530330299021,"Block Group 1, Census Tract 299.02, King County, Washington",379,72,0,12,0,12,0,12,10,16,0,12,11,17,8,14,0,12,12,17,32,29,44,39,103,42,45,37,45,33,47,31,22,20
1500000US530330299022,530330299022,"Block Group 2, Census Tract 299.02, King County, Washington",382,65,37,35,0,12,8,13,5,8,9,14,0,12,24,38,15,16,10,15,19,28,9,14,127,59,41,33,20,19,22,23,36,36
1500000US530330299023,530330299023,"Block Group 3, Census Tract 299.02, King County, Washington",651,78,54,40,0,12,0,12,8,13,19,21,27,42,16,24,29,26,18,19,32,22,73,38,84,41,104,40,36,31,50,26,101,51
1500000US530330300031,530330300031,"Block Group 1, Census Tract 300.03, King County, Washington",381,95,13,23,0,12,0,12,27,31,0,12,0,12,0,12,0,12,0,12,13,22,45,47,44,49,48,48,117,83,18,28,56,31
1500000US530330300032,530330300032,"Block Group 2, Census Tract 300.03, King County, Washington",636,140,21,32,17,26,0,12,13,22,89,95,51,43,16,28,27,35,0,12,48,42,28,34,104,76,151,111,0,12,38,42,33,37
1500000US530330300033,530330300033,"Block Group 3, Census Tract 300.03, King County, Washington",431,118,58,79,0,12,12,20,0,12,14,21,11,17,27,33,0,12,21,35,94,76,15,24,138,93,0,12,28,38,0,12,13,20
1500000US530330300034,530330300034,"Block Group 4, Census Tract 300.03, King County, Washington",351,84,0,12,0,12,0,12,0,12,11,20,14,22,13,20,0,12,0,12,31,37,103,81,107,59,13,20,21,35,38,46,0,12
1500000US530330300035,530330300035,"Block Group 5, Census Tract 300.03, King County, Washington",617,186,0,12,0,12,156,164,0,12,36,45,0,12,85,71,0,12,40,42,31,36,131,131,96,100,15,26,27,42,0,12,0,12
1500000US530330300041,530330300041,"Block Group 1, Census Tract 300.04, King County, Washington",414,156,37,31,0,12,67,104,0,12,0,12,19,29,0,12,0,12,0,12,31,26,89,102,80,63,42,59,49,50,0,12,0,12
1500000US530330300042,530330300042,"Block Group 2, Census Tract 300.04, King County, Washington",794,188,137,103,0,12,59,95,26,41,15,24,15,24,67,102,112,96,53,49,142,133,62,52,39,45,50,56,0,12,0,12,17,28
1500000US530330300043,530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",491,166,0,12,0,12,0,12,0,12,55,54,25,39,53,86,26,41,0,12,78,89,123,110,131,118,0,12,0,12,0,12,0,12
1500000US530330300044,530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",354,96,0,12,20,32,0,12,29,45,0,12,21,34,16,25,0,12,25,39,0,12,0,12,70,62,63,60,39,42,62,48,9,20
1500000US530330300045,530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",586,177,80,105,67,102,0,12,43,35,43,48,0,12,0,12,107,95,65,105,21,31,13,20,31,33,10,24,22,37,11,19,73,67
1500000US530330300046,530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",616,206,86,112,24,33,137,138,0,12,93,121,39,46,24,39,0,12,32,37,0,12,14,24,107,68,15,27,16,27,8,14,21,38
1500000US530330300051,530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",622,110,17,18,4,8,0,12,50,46,45,33,28,28,87,67,0,12,30,33,132,78,64,38,72,52,37,31,26,24,30,39,0,12
1500000US530330300052,530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",496,70,9,13,26,41,0,12,10,16,28,24,19,22,37,29,28,25,10,15,10,16,33,26,82,42,149,61,26,24,29,27,0,12
1500000US530330300053,530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",746,106,10,15,23,26,25,28,35,45,79,68,64,49,75,66,51,55,41,39,59,50,133,70,74,42,28,25,38,37,11,16,0,12
1500000US530330300061,530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",604,95,44,50,7,12,0,12,20,22,37,53,25,33,8,12,37,44,78,59,58,44,82,46,50,40,100,60,4,10,36,33,18,19
1500000US530330300062,530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",1066,97,160,67,171,63,80,53,121,63,74,54,43,37,63,36,8,13,23,24,71,58,85,47,79,56,9,15,53,39,12,18,14,15
1500000US530330301001,530330301001,"Block Group 1, Census Tract 301, King County, Washington",308,93,0,12,0,12,0,12,15,26,0,12,0,12,12,19,0,12,32,43,0,12,13,21,18,30,33,39,43,35,35,39,107,76
1500000US530330301002,530330301002,"Block Group 2, Census Tract 301, King County, Washington",391,83,12,19,0,12,0,12,0,12,17,21,0,12,32,38,0,12,0,12,14,23,18,22,67,69,48,42,54,49,23,25,106,77
1500000US530330301003,530330301003,"Block Group 3, Census Tract 301, King County, Washington",800,137,8,13,0,12,0,12,0,12,29,34,42,42,153,113,35,53,44,53,36,43,25,39,84,85,75,65,125,86,71,74,73,66
1500000US530330301004,530330301004,"Block Group 4, Census Tract 301, King County, Washington",341,99,17,27,0,12,18,28,0,12,0,12,0,12,0,12,23,26,11,18,38,58,0,12,99,58,54,51,16,20,0,12,65,64
1500000US530330301005,530330301005,"Block Group 5, Census Tract 301, King County, Washington",409,133,0,12,0,12,0,12,0,12,100,92,0,12,41,45,178,139,0,12,70,105,12,18,8,16,0,12,0,12,0,12,0,12
1500000US530330301006,530330301006,"Block Group 6, Census Tract 301, King County, Washington",360,88,8,14,17,26,0,12,9,13,0,12,0,12,0,12,0,12,0,12,17,28,23,35,83,65,48,50,26,29,51,51,78,60
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",349,121,17,27,0,12,61,86,0,12,0,12,0,12,0,12,11,18,0,12,22,25,44,42,47,66,13,22,46,46,39,47,49,49
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",346,76,0,12,16,18,17,29,15,19,28,46,20,23,19,22,0,12,0,12,38,35,26,30,54,42,69,40,9,14,12,18,23,27
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",503,127,10,20,0,12,0,12,36,47,22,26,139,96,58,36,9,14,11,16,62,55,9,14,37,38,45,32,1,6,0,12,64,78
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",529,104,0,12,27,32,6,10,37,46,20,23,15,17,6,12,22,28,37,45,55,47,98,86,137,86,40,33,20,25,0,12,9,15
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",661,99,9,13,16,18,0,12,49,39,10,14,100,58,0,12,0,12,78,68,18,22,44,36,56,42,163,78,60,50,37,36,21,21
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",303,86,34,40,0,12,0,12,0,12,30,46,19,32,29,45,0,12,52,49,17,29,42,52,25,39,0,12,15,24,40,50,0,12
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",585,125,26,43,0,12,26,40,32,51,59,64,0,12,9,30,26,39,36,53,54,52,88,55,93,66,59,60,28,44,22,37,27,44
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",258,115,0,12,0,12,0,12,0,12,0,12,15,24,0,12,84,118,0,12,0,12,40,46,34,40,33,39,44,42,8,14,0,12
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",603,149,10,17,0,12,17,29,31,49,0,12,0,12,29,48,87,97,9,16,126,107,114,80,102,85,0,12,11,19,67,60,0,12
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",644,138,65,59,33,29,82,88,0,12,99,81,36,40,20,34,0,12,26,40,83,61,27,32,87,100,22,37,34,40,30,35,0,12
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",726,107,15,18,0,12,0,12,29,29,21,22,63,54,22,23,6,9,8,13,22,25,50,37,102,62,147,86,85,66,105,49,51,36
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",513,109,0,12,18,32,26,27,0,12,128,86,16,27,39,38,6,12,0,12,0,12,94,86,81,52,20,23,37,34,14,22,34,29
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",712,123,45,43,50,46,48,38,24,38,13,21,61,48,27,33,82,74,17,27,55,45,50,40,57,49,73,62,23,36,20,32,67,54
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",817,184,38,41,30,37,0,12,13,20,94,128,0,12,31,39,13,20,81,61,74,66,88,64,66,60,96,81,58,57,89,57,46,50
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",569,110,0,12,0,12,11,22,0,12,28,36,0,12,13,20,31,36,17,28,76,79,78,57,122,99,93,67,62,58,38,45,0,12
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",449,74,11,17,0,12,40,46,0,12,10,15,0,12,12,18,5,9,32,35,30,25,9,14,38,22,80,45,99,51,48,35,35,32
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",386,69,0,12,9,14,11,16,0,12,16,25,0,12,0,12,14,21,0,12,18,17,0,12,67,49,76,40,58,36,96,60,21,23
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",713,105,38,37,9,14,0,12,23,26,17,26,25,22,24,27,0,12,53,59,93,55,17,21,103,43,102,63,52,34,113,53,44,34
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",367,77,0,12,0,12,0,12,0,12,8,12,8,13,0,12,7,10,3,7,21,27,95,57,84,47,15,17,66,41,24,18,36,44
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",260,68,0,12,0,12,0,12,0,12,0,12,0,12,12,20,13,22,22,27,0,12,22,32,48,44,6,15,61,47,55,54,21,33
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",624,131,10,17,0,12,71,77,0,12,18,29,0,12,9,14,12,27,78,66,99,75,118,102,110,58,49,42,37,44,0,12,13,21
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",592,99,0,12,11,17,0,12,14,21,9,16,0,12,38,45,60,71,0,12,66,53,0,12,47,44,92,65,98,84,50,48,107,65
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",797,165,25,38,8,18,46,75,51,84,19,31,34,38,92,92,49,77,17,26,73,60,156,124,81,57,61,42,45,52,17,27,23,40
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",377,115,18,27,0,12,0,12,0,12,0,12,0,12,19,33,0,12,0,12,0,12,59,66,56,63,20,31,54,47,103,69,48,56
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",591,157,19,32,0,12,28,38,12,21,62,57,0,12,37,42,40,52,0,12,73,114,172,112,88,79,17,29,43,67,0,12,0,12
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",478,122,45,49,0,12,0,12,16,26,34,38,79,88,48,56,21,33,43,49,36,42,12,23,0,12,37,42,44,54,34,55,29,41
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",1009,197,0,12,65,73,67,82,0,12,25,41,89,89,0,12,51,80,27,41,153,117,99,93,166,108,54,53,117,110,60,60,36,31
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",264,76,7,12,0,12,7,12,0,12,0,12,23,41,5,10,15,16,9,15,57,42,51,50,38,27,18,18,6,10,13,20,15,23
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",311,53,18,19,0,12,0,12,13,15,8,12,0,12,18,27,23,23,5,10,6,11,0,12,36,30,15,18,41,35,89,56,39,30
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",582,89,0,12,0,12,9,15,0,12,10,14,0,12,0,12,23,26,9,14,54,45,20,22,192,85,47,37,138,85,24,20,56,37
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",849,106,0,12,20,22,75,71,22,18,0,12,40,38,64,64,27,24,31,29,161,107,133,94,73,48,98,69,6,11,63,28,36,32
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",439,67,12,21,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,8,12,68,58,68,49,127,58,64,40,58,40,26,28
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",578,95,22,36,11,16,38,46,49,53,36,37,6,9,33,39,10,16,51,50,32,30,29,37,126,64,62,42,0,12,65,46,8,13
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",433,72,8,12,0,12,9,14,9,15,23,36,13,18,15,19,14,23,17,18,24,22,24,21,87,45,115,68,18,23,35,32,22,24
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",268,73,16,18,0,12,8,12,0,12,61,69,8,16,31,33,0,12,8,13,7,12,18,20,50,30,32,29,0,12,11,16,18,20
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",546,113,10,16,86,44,31,42,41,50,99,76,20,22,10,16,21,25,47,39,45,36,37,54,68,53,10,17,10,16,0,12,11,17
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",473,122,31,48,9,14,0,12,50,55,0,12,31,29,23,27,80,68,10,18,27,27,68,61,74,66,62,50,8,14,0,12,0,12
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",331,74,11,17,22,26,0,12,10,17,17,25,0,12,8,13,13,21,19,22,27,30,51,36,53,36,63,41,14,22,12,19,11,18
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",449,90,10,16,0,12,28,42,8,13,10,17,0,12,0,12,0,12,29,28,64,46,74,67,8,12,96,45,79,41,43,57,0,12
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",689,125,46,33,75,50,23,25,77,75,27,30,67,42,18,20,41,50,75,70,84,62,82,55,43,34,15,24,16,19,0,12,0,12
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",867,134,80,43,49,35,33,30,19,19,61,60,65,49,47,35,13,19,68,46,128,83,88,66,154,112,35,39,4,8,2,8,21,25
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",893,130,194,120,29,27,88,70,0,12,76,49,14,16,67,47,9,14,11,20,88,69,117,58,163,94,27,31,0,12,0,12,10,15
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",409,76,15,23,41,34,21,23,9,13,12,19,0,12,0,12,40,44,19,21,24,26,62,49,59,45,24,25,50,43,19,21,14,22
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",696,116,139,84,61,92,44,55,0,12,21,24,70,46,23,27,28,28,29,25,56,40,44,30,68,52,26,27,43,34,37,41,7,14
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",862,169,78,93,57,64,15,23,44,51,21,33,12,21,80,88,0,12,52,63,45,54,184,89,94,71,35,41,77,94,30,35,38,58
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",622,138,16,26,0,12,0,12,16,26,33,34,16,25,0,12,60,74,0,12,88,73,0,12,115,88,78,65,64,59,88,60,48,40
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",524,118,0,12,15,25,16,27,20,33,82,81,0,12,0,12,0,12,26,31,52,84,38,44,87,68,37,47,139,81,12,24,0,12
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",524,118,15,22,0,12,95,89,0,12,34,39,62,95,0,12,0,12,37,57,30,46,47,38,80,52,28,34,0,12,71,59,25,28
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",747,186,0,12,59,91,21,32,20,34,27,32,0,12,57,92,16,28,0,12,81,75,115,111,273,163,0,12,65,68,0,12,13,21
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",584,95,0,12,8,14,0,12,43,45,27,26,17,18,62,44,83,61,16,19,38,25,88,54,91,65,8,13,61,40,42,32,0,12
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",449,71,37,42,0,12,18,21,9,16,0,12,7,11,0,12,13,20,7,12,19,22,19,21,103,67,74,55,42,31,51,36,50,46
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",646,89,34,43,7,11,7,12,9,14,0,12,24,37,35,46,16,18,29,28,51,36,65,41,91,45,89,63,37,30,61,37,91,71
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",687,77,28,46,10,15,0,12,17,17,19,22,12,18,41,39,19,20,44,42,52,37,80,51,43,35,81,46,78,52,142,78,21,22
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",501,71,20,21,0,12,0,12,20,22,0,12,11,17,11,17,10,15,27,25,62,39,45,27,44,32,62,57,86,53,70,37,33,37
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",448,82,0,12,0,12,0,12,29,47,10,16,0,12,0,12,0,12,45,42,55,49,56,50,71,42,74,43,29,28,52,48,27,42
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",419,56,104,51,10,11,35,24,19,24,20,15,26,25,5,7,17,14,12,13,38,21,47,33,51,26,19,14,0,12,12,13,4,7
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",552,56,139,49,104,40,48,23,20,15,41,32,34,18,13,12,46,27,5,7,38,36,18,16,25,22,6,9,0,12,6,10,9,14
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",967,155,37,55,6,10,97,98,88,70,84,57,56,45,50,51,17,27,81,80,53,43,88,66,162,97,34,44,53,44,61,76,0,12
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",1162,155,48,44,8,14,78,46,35,42,23,27,135,87,110,94,40,40,46,31,100,61,112,90,204,107,135,75,0,12,16,21,72,45
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",303,78,47,44,0,12,9,13,14,15,0,12,21,29,25,40,23,24,8,12,61,50,8,13,32,23,33,39,16,17,6,10,0,12
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",521,84,45,43,30,22,8,13,0,12,15,16,45,47,30,35,52,44,33,48,37,22,29,27,111,71,24,21,21,25,33,23,8,12
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",436,82,40,43,53,41,54,52,8,13,0,12,8,12,10,17,0,12,25,39,36,27,71,46,89,67,15,22,7,12,0,12,20,24
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",718,95,0,12,24,22,27,25,18,19,32,26,75,54,62,51,19,20,35,31,60,39,99,60,157,81,63,40,25,21,8,14,14,16
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",515,146,12,19,0,12,37,62,0,12,20,24,0,12,0,12,23,26,47,51,67,75,197,147,70,56,0,12,15,29,27,33,0,12
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",521,113,11,18,48,61,10,16,1,3,15,25,73,65,68,66,0,12,30,34,53,49,61,78,10,18,93,71,26,34,11,19,11,20
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",608,158,31,30,0,12,12,19,0,12,79,69,21,25,11,17,23,27,0,12,12,19,106,82,254,140,47,70,0,12,0,12,12,20
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",447,139,22,26,9,15,23,30,0,12,30,47,44,53,14,24,12,20,14,22,98,122,56,58,19,35,70,74,22,26,0,12,14,28
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",455,88,75,52,56,52,69,53,15,25,0,12,0,12,23,27,33,32,29,38,27,32,21,23,42,44,33,35,19,28,0,12,13,22
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",652,97,58,58,23,28,29,29,45,40,56,50,43,36,45,40,30,35,86,62,52,44,77,58,94,55,8,12,6,19,0,12,0,12
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",490,104,40,40,25,30,6,11,12,16,40,37,26,32,32,29,7,10,15,22,55,48,39,32,130,70,17,20,39,37,7,13,0,12
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",606,146,0,12,86,86,14,23,19,34,0,12,50,62,62,66,40,53,14,21,42,41,165,113,102,88,0,12,0,12,0,12,12,20
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",698,154,49,61,57,62,80,74,16,25,144,103,113,96,0,12,33,42,25,30,33,41,38,45,22,36,88,82,0,12,0,12,0,12
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",1090,173,103,84,22,36,121,86,17,27,50,51,127,102,79,56,15,24,57,55,203,117,132,88,67,51,35,56,24,28,0,12,38,55
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",516,98,22,27,13,19,9,14,56,46,36,42,12,20,73,61,8,14,79,60,55,52,24,26,63,46,14,24,24,28,19,31,9,14
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",506,88,68,55,23,26,0,12,11,16,21,24,0,12,44,34,6,10,20,24,68,37,64,58,97,47,32,27,26,30,26,28,0,12
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",367,101,30,33,0,12,35,31,11,16,32,30,9,15,58,64,0,12,0,12,30,30,38,36,40,38,68,57,8,14,8,14,0,12
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",598,83,10,11,27,33,17,24,5,8,9,10,55,35,21,24,39,21,23,23,50,30,76,32,98,52,122,50,12,12,12,12,22,23
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",513,82,7,10,31,27,21,23,73,54,21,30,12,13,38,52,38,30,3,5,45,29,45,32,40,22,65,52,31,23,43,29,0,12
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",861,154,51,42,0,12,51,58,0,12,64,75,42,53,44,42,54,52,60,47,99,76,123,80,117,74,109,63,30,42,0,12,17,20
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",567,118,7,13,0,12,0,12,0,12,6,11,93,92,14,21,106,81,0,12,37,36,82,63,53,36,119,79,50,42,0,12,0,12
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",703,133,28,32,15,22,21,35,21,25,51,60,32,39,79,70,6,10,82,92,147,84,82,67,47,40,39,30,13,21,3,8,37,38
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",901,79,0,12,15,16,8,13,15,23,7,12,17,22,9,13,3,4,6,10,37,40,130,72,152,86,163,74,84,45,126,51,129,64
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",544,82,0,12,0,12,8,13,33,20,19,21,17,20,34,52,0,12,7,12,44,55,46,34,101,57,27,27,98,42,44,43,66,42
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",471,117,0,12,17,25,0,12,58,48,0,12,17,23,57,81,18,25,0,12,83,76,81,77,91,78,30,31,0,12,19,26,0,12
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",620,110,12,9,21,12,26,14,39,15,11,8,9,7,21,20,27,24,5,5,53,35,85,75,46,39,59,47,89,77,95,69,22,24
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",746,86,48,24,25,14,17,11,20,11,22,12,54,32,44,23,49,31,38,16,75,39,83,31,160,73,43,16,24,11,36,16,8,8
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",451,113,69,82,48,41,5,6,12,9,88,85,23,27,49,58,0,12,1,5,17,11,39,27,50,36,24,13,16,10,5,6,5,5
